epoch	flux
54242.648410	732012.5625000
54242.654336	731895.1875000
54242.660263	731754.2500000
54242.666189	732110.6250000
54242.672116	731576.5625000
54242.678042	732205.2500000
54242.683968	731992.8750000
54242.689895	731582.2500000
54242.695821	731492.0625000
54242.701747	731573.6875000
54242.707674	731882.6875000
54242.713600	731320.1875000
54242.719527	730593.0625000
54242.725453	723785.8125000
54242.731379	716131.6875000
54242.737306	712640.0625000
54242.743232	711792.1250000
54242.749159	711714.0625000
54242.755085	710756.6250000
54242.761011	709141.2500000
54242.766938	708755.8750000
54242.772864	707727.4375000
54242.778790	707737.1250000
54242.784717	707836.3125000
54242.790643	710384.1250000
54242.796570	712401.9375000
54242.802496	718489.3125000
54242.808422	727090.7500000
54242.814349	731246.8125000
54242.820275	730727.1250000
54242.826202	730743.3750000
54242.832128	730538.6875000
54242.838054	730309.1250000
54242.843981	730216.3750000
54242.849907	730125.1875000
54242.855833	730242.1250000
54242.861760	730312.3125000
54242.867686	730161.7500000
54242.873613	730226.0625000
54242.879539	730165.7500000
54242.885465	729332.8750000
54242.891392	728691.1250000
54242.897318	729836.7500000
54242.903245	729522.5000000
54242.909171	730046.2500000
54242.915097	729555.3750000
54242.921024	729465.1250000
54242.926950	729791.4375000
54242.932876	729210.1250000
54242.938803	729171.4375000
54242.944729	729042.9375000
54242.950656	729514.4375000
54242.956582	728678.0625000
54242.962508	728148.5625000
54242.968435	729072.6250000
54242.974361	728869.0000000
54242.980288	728890.2500000
54242.986214	728447.1250000
54242.992140	728244.8125000
54242.998067	728085.8125000
54243.003993	727805.7500000
54243.009919	727758.3750000
54243.015846	728166.6250000
54243.021772	727793.5000000
54243.027699	727848.2500000
54243.033625	727514.6250000
54243.039551	727467.3125000
54243.045478	726985.9375000
54243.051404	728205.5625000
54243.057330	726570.6875000
54243.063257	726882.4375000
54243.069183	727016.0000000
54243.075110	726522.9375000
54243.081036	726295.1250000
54243.086962	726113.0625000
54243.092889	726315.1250000
54243.098815	726404.2500000
54243.104742	726134.6250000
54243.110668	726251.6250000
54243.116594	725764.8750000
54243.122521	726273.3125000
54243.128447	725489.1875000
54243.134373	725546.6250000
54243.140300	725620.1250000
54243.146226	724944.5625000
54243.152153	725096.6250000
