epoch	flux
54401.111228	289779.2500000
54401.117155	289765.7187500
54401.123081	289678.8437500
54401.129008	289456.4687500
54401.134934	289997.1875000
54401.140860	289663.2187500
54401.146787	289774.5312500
54401.152713	289685.4375000
54401.158640	289599.5625000
54401.164566	289850.2500000
54401.170493	289648.4687500
54401.176419	289890.5312500
54401.182346	289747.1250000
54401.188272	290089.9375000
54401.194198	289933.9375000
54401.200125	289850.7500000
54401.206051	289929.2187500
54401.211978	289779.4687500
54401.217904	290085.9375000
54401.223831	289777.7812500
54401.229757	290330.7500000
54401.235684	289870.4062500
54401.241610	290116.2187500
54401.247536	290370.4687500
54401.253463	289962.3750000
54401.259389	290087.1875000
54401.265316	290135.1250000
54401.271242	290209.6250000
54401.277169	290115.6250000
54401.283095	290025.6562500
54401.289022	290120.5000000
54401.294948	290005.7187500
54401.300874	290146.1562500
54401.306801	289978.5312500
54401.312727	290471.8750000
54401.318654	290410.0000000
54401.324580	290158.6562500
54401.330507	290471.6562500
54401.336433	290736.5312500
54401.342359	290266.6875000
54401.348286	290010.1250000
54401.354212	290435.5312500
54401.360139	290345.3125000
54401.366065	290556.9375000
54401.371992	290199.1250000
54401.377918	290557.7812500
54401.383845	290547.2812500
54401.389771	290336.0312500
54401.395697	290243.4062500
54401.401624	290413.4687500
54401.407550	290407.8125000
54401.413477	290565.5000000
54401.419403	290495.3750000
54401.425330	290539.4062500
54401.431256	290248.6250000
54401.437183	290601.8750000
54401.443109	290696.1875000
54401.449035	290882.5312500
54401.454962	290687.3125000
54401.460888	290417.9687500
54401.466815	290704.1562500
54401.472741	290627.0937500
54401.478668	290885.6562500
54401.484594	290492.4062500
54401.490520	290726.9375000
54401.496447	290593.5000000
54401.502373	290629.1562500
54401.508300	290377.8437500
54401.514226	290549.4687500
54401.520153	290556.8125000
54401.526079	290445.6250000
54401.532006	290704.8437500
54401.537932	290325.6875000
54401.543858	290826.8750000
54401.549785	290279.6562500
54401.555711	290597.3125000
54401.561638	290618.7812500
54401.567564	290531.2812500
54401.573491	290515.2187500
54401.579417	290557.0312500
54401.585344	290773.5937500
54401.591270	290604.8437500
54401.597196	290601.2187500
54401.603123	290529.5937500
54401.609049	291059.3125000
54401.614976	290694.5312500
54401.620902	290938.1875000
54401.626829	290954.5000000
54401.632755	290598.0937500
54401.638681	290584.5000000
54401.644608	290489.6875000
54401.650534	291061.8437500
54401.656461	290561.5000000
54401.662387	290458.0625000
54401.668314	290895.0312500
54401.674240	290590.7812500
54401.680167	290648.8750000
54401.686093	290640.5312500
54401.692019	290547.0312500
54401.697946	290922.8437500
54401.703872	290741.0000000
54401.709799	290801.4062500
54401.715725	290891.9375000
54401.721652	290775.2500000
54401.727578	290696.2500000
54401.733505	290917.0937500
54401.739431	290930.1562500
54401.745357	290742.0625000
54401.751284	290738.5312500
54401.757210	290883.0000000
54401.763137	290957.0312500
54401.769063	290714.3125000
54401.774990	290667.9687500
54401.780916	290554.0937500
54401.786842	290759.7812500
54401.792769	290341.3750000
54401.798695	290815.0625000
54401.804622	290637.8125000
54401.810548	290989.0625000
54401.816475	290700.3437500
54401.822401	290916.7812500
54401.828328	290771.2812500
54401.834254	290828.6250000
54401.840180	291122.5937500
54401.846107	291030.3750000
54401.852033	290877.2812500
54401.857960	290590.3437500
54401.863886	290955.8437500
54401.869813	291250.8125000
54401.875739	290757.1250000
54401.881665	290624.5937500
54401.887592	290694.9375000
54401.893518	290864.8750000
54401.899445	290838.5312500
54401.905371	291040.8437500
54401.911298	290713.6875000
54401.917224	291103.0625000
54401.923151	290775.8750000
54401.929077	290832.1250000
54401.935003	290470.7187500
54401.940930	290954.8437500
54401.946856	290615.5937500
54401.952783	290658.1562500
54401.958709	290490.2500000
54401.964636	290507.5937500
54401.970562	290960.0312500
54401.976489	290299.3125000
54401.982415	290596.9687500
54401.988341	290644.8125000
54401.994268	290655.2500000
54402.000194	290588.3750000
54402.006121	290435.7812500
54402.012047	290574.3750000
54402.017974	290579.4687500
54402.023900	290618.4687500
54402.029826	290391.5625000
54402.035753	290551.2500000
54402.041679	290640.0625000
54402.047606	290627.8750000
54402.053532	290473.4687500
54402.059459	290540.3750000
54402.065385	290459.2500000
54402.071312	290400.0625000
54402.077238	290228.0000000
54402.083164	290196.9062500
54402.089091	290311.8125000
54402.095017	290456.0625000
54402.100944	290043.2500000
54402.106870	289860.0000000
54402.112797	290149.5625000
54402.118723	289959.8437500
54402.124649	290159.9687500
54402.130576	290185.5000000
54402.136502	290091.0000000
54402.142429	290231.0625000
54402.148355	289574.9062500
54402.154282	290178.1250000
54402.160208	290181.7812500
54402.166135	290136.6875000
54402.172061	289854.0625000
