epoch	flux
54428.737631	38872.9218750
54428.743557	38811.5625000
54428.749483	38798.5078125
54428.755410	38770.0195312
54428.761336	38757.3828125
54428.767262	38698.3320312
54428.773188	38614.4335938
54428.779115	38606.5781250
54428.785041	38738.4882812
54428.790967	38687.1406250
54428.796894	38517.8906250
54428.802820	38510.8945312
54428.808746	38578.8515625
54428.814672	38558.8320312
54428.820599	38395.9023438
54428.826525	38807.9960938
54428.832451	38435.3554688
54428.838378	38425.6445312
54428.844304	38310.4296875
54428.850230	38351.1562500
54428.856157	38349.5156250
54428.862083	38354.0390625
54428.868009	38416.6679688
54428.873935	38480.6914062
54428.879862	38189.0781250
54428.885788	38348.1054688
54428.891714	38302.4179688
54428.897641	38211.4257812
54428.903567	38165.0703125
54428.909493	38165.6289062
54428.915420	38057.3593750
54428.921346	38213.7578125
54428.927272	38152.4882812
54428.933198	38208.9921875
54428.939125	38166.3906250
54428.945051	38040.0078125
54428.950977	37945.1523438
54428.956904	38023.3945312
54428.962830	37990.6289062
54428.968756	37981.2578125
54428.974682	38110.8437500
54428.980609	37988.2695312
54428.986535	37878.7304688
54428.992461	37968.9414062
54428.998388	37955.5390625
54429.004314	37769.8750000
54429.010240	37979.9257812
54429.016167	38034.8164062
54429.022093	37849.0585938
54429.028019	37912.7734375
54429.033945	38024.5000000
54429.039872	37822.0468750
54429.045798	37869.9414062
54429.051724	37846.3593750
54429.057651	37677.0390625
54429.063577	37682.0117188
54429.069503	37732.7851562
54429.075429	37745.4921875
54429.081356	37983.7421875
54429.087282	37630.2421875
54429.093208	37584.4062500
54429.099135	37887.5234375
54429.105061	37652.0078125
54429.110987	37589.4492188
54429.116914	37751.2382812
54429.122840	37702.0859375
54429.128766	37579.8242188
54429.134692	37460.8476562
54429.140619	37620.6640625
54429.146545	37592.7539062
54429.152471	37574.7773438
54429.158398	37647.5507812
54429.164324	37532.6914062
54429.170250	37605.7851562
54429.176176	37676.6054688
54429.182103	37668.3242188
54429.188029	37520.5976562
54429.193955	37529.6835938
54429.199882	37501.4921875
54429.205808	37517.7656250
54429.211734	37341.6523438
54429.217660	37543.6718750
54429.223587	37782.8632812
54429.229513	37506.8867188
54429.235439	37564.8984375
54429.241366	37639.8906250
54429.247292	37253.4726562
54429.253218	37487.8046875
54429.259145	37495.1523438
54429.265071	37574.7382812
54429.270997	37602.6914062
54429.276923	37390.9765625
54429.282850	37526.7265625
54429.288776	37524.3593750
54429.294702	37490.7500000
54429.300629	37594.9375000
54429.306555	37568.5820312
54429.312481	37548.9140625
54429.318407	37591.9140625
54429.324334	37461.5234375
54429.330260	37513.1328125
54429.336186	37433.0937500
54429.342113	37618.4570312
54429.348039	37420.4882812
54429.353965	37509.5625000
54429.359892	37530.5039062
54429.365818	37496.5195312
54429.371744	37715.5937500
54429.377670	37573.0976562
54429.383597	37696.0117188
54429.389523	37561.1171875
54429.395449	37689.0156250
54429.401376	37504.2695312
54429.407302	37748.6171875
54429.413228	37536.4687500
54429.419154	37459.5507812
54429.425081	37484.3671875
54429.431007	37685.1328125
54429.436933	37840.8046875
54429.442860	37635.1445312
54429.448786	37593.5000000
54429.454712	37792.4140625
54429.460638	37695.5429688
54429.466565	37584.2187500
54429.472491	37730.8398438
54429.478417	37495.2539062
54429.484344	37646.1562500
54429.490270	37713.4531250
54429.496196	37658.6523438
54429.502122	37685.8984375
54429.508049	37737.9179688
54429.513975	37666.8867188
54429.519901	37716.9921875
54429.525828	37711.2890625
54429.531754	37769.8164062
54429.537680	37625.0429688
54429.543607	37811.4492188
54429.549533	37670.7187500
54429.555459	37749.4257812
54429.561385	37725.3632812
54429.567312	37760.0976562
54429.573238	37745.0703125
54429.579164	37690.6171875
54429.585091	37858.8476562
54429.591017	37760.2695312
54429.596943	37979.1015625
54429.602869	37731.0625000
54429.608796	37813.0585938
54429.614722	37881.3164062
54429.620648	37984.9921875
54429.626575	37692.1250000
54429.632501	37834.7148438
54429.638427	37911.3281250
54429.644353	37890.2031250
54429.650280	37813.4375000
54429.656206	38048.7656250
54429.662132	37905.4257812
54429.668059	38093.1640625
54429.673985	38057.7265625
54429.679911	38023.6406250
54429.685837	38047.7656250
54429.691764	37904.7539062
54429.697690	38207.5468750
54429.703616	38108.7460938
54429.709543	38087.5859375
54429.715469	38099.0351562
54429.721395	38139.3593750
54429.727321	38102.5703125
54429.733248	38013.9726562
54429.739174	38359.0039062
54429.745100	38459.4179688
54429.751027	38145.9101562
54429.756953	38195.2304688
54429.762879	38298.5546875
54429.768806	38225.8632812
54429.774732	38177.2812500
54429.780658	38265.0117188
54429.786584	38264.7109375
54429.792511	38265.3085938
54429.798437	38286.6289062
54429.804363	38351.7109375
54429.810290	38296.6445312
54429.816216	38282.4257812
54429.822142	38548.7578125
54429.828068	38365.0859375
54429.833995	38297.9335938
54429.839921	38381.0859375
54429.845847	38409.5312500
54429.851774	38360.8203125
54429.857700	38446.9335938
54429.863626	38481.9062500
54429.869552	38556.9531250
54429.875479	38614.6210938
54429.881405	38635.4257812
54429.887331	38793.8398438
54429.893258	38504.3945312
54429.899184	38783.8476562
54429.905110	38492.4101562
54429.911036	38572.2031250
54429.916963	38641.2773438
54429.922889	38486.3242188
54429.928815	38717.3203125
54429.934742	38671.8476562
54429.940668	38684.8125000
54429.946594	38819.7812500
54429.952520	38673.7734375
54429.958447	38873.1796875
54429.964373	38724.1484375
54429.970299	38643.0156250
