epoch	flux
54240.526840	75480.6171875
54240.532767	75982.6328125
54240.538693	75804.0546875
54240.544620	75736.0546875
54240.550546	75637.3671875
54240.556472	75784.7265625
54240.562399	75615.7109375
54240.568325	75810.1328125
54240.574252	75835.3671875
54240.580178	75807.0703125
54240.586104	75793.6562500
54240.592031	75603.3515625
54240.597957	75790.9375000
54240.603884	75707.4843750
54240.609810	75622.9531250
54240.615736	75602.7109375
54240.621663	75808.0312500
54240.627589	75633.4531250
54240.633516	75716.3671875
54240.639442	75734.8281250
54240.645368	75736.9453125
54240.651295	75716.0078125
54240.657221	75705.9531250
54240.663148	75738.5078125
54240.669074	75866.5625000
54240.675000	75662.2812500
54240.680927	75729.8906250
54240.686853	76004.9062500
54240.692779	75681.6718750
54240.698706	75669.8828125
54240.704632	75587.4453125
54240.710559	75777.7578125
54240.716485	75602.6640625
54240.722411	75912.7187500
54240.728338	75666.0156250
54240.734264	75744.0156250
54240.740191	75679.0468750
54240.746117	75627.5390625
54240.752043	75566.6640625
54240.757970	75793.7421875
54240.763896	75751.6250000
54240.769823	75712.6328125
54240.775749	75709.1796875
54240.781675	75812.7343750
54240.787602	75664.4062500
54240.793528	75509.2031250
54240.799455	75646.7500000
54240.805381	75676.2578125
54240.811307	75547.7500000
54240.817234	75807.2343750
54240.823160	75725.1953125
54240.829087	75663.2656250
54240.835013	75753.0859375
54240.840939	75616.8437500
54240.846866	75562.4218750
54240.852792	75636.1953125
54240.858718	75919.9218750
54240.864645	75794.5156250
54240.870571	75687.0625000
54240.876498	75672.6718750
54240.882424	75624.6093750
54240.888350	75916.2890625
54240.894277	75738.2968750
54240.900203	75455.3750000
54240.906130	75756.7187500
54240.912056	75524.8359375
54240.917982	75895.8750000
54240.923909	75697.6015625
54240.929835	75739.8906250
54240.935762	75611.1875000
54240.941688	75769.1093750
54240.947614	75653.1718750
54240.953541	75916.9687500
54240.959467	75690.2500000
54240.965394	75812.7734375
54240.971320	75966.7265625
54240.977246	75707.5468750
54240.983173	75673.0781250
54240.989099	75623.5234375
54240.995025	75711.1640625
54241.000952	75519.2031250
54241.006878	75725.5234375
54241.012805	75438.5625000
54241.018731	75476.1015625
54241.024657	75438.0937500
54241.030584	75770.2656250
54241.036510	75563.8281250
54241.042437	75930.9218750
54241.048363	75642.3593750
54241.054289	75584.1093750
54241.060216	75771.1875000
54241.066142	75617.6171875
54241.072069	75891.4531250
54241.077995	75830.6484375
54241.083921	75511.0468750
54241.089848	75600.2265625
54241.095774	75726.8046875
54241.101700	75654.6562500
54241.107627	75737.7109375
54241.113553	75628.9375000
54241.119480	75655.1093750
54241.125406	75696.7812500
54241.131332	75811.6015625
54241.137259	75758.0390625
54241.143185	75752.0781250
54241.149112	75726.6406250
54241.155038	75721.2812500
54241.160964	75701.0390625
54241.166891	75795.1640625
54241.172817	75604.8828125
54241.178744	75795.0703125
54241.184670	75650.2500000
54241.190596	75771.7890625
54241.196523	75713.6328125
54241.202449	75687.7656250
54241.208376	75693.1250000
54241.214302	75858.2031250
54241.220228	76166.9531250
54241.226155	75563.7421875
54241.232081	75707.4218750
54241.238007	75838.1953125
54241.243934	75632.4140625
54241.249860	75748.2656250
54241.255787	76059.0703125
54241.261713	75644.2656250
54241.267639	75933.2343750
54241.273566	75706.3203125
54241.279492	75565.5312500
54241.285419	75883.3203125
54241.291345	75782.7187500
54241.297271	75741.4218750
54241.303198	75702.9218750
54241.309124	75935.4921875
54241.315051	75778.1328125
54241.320977	75657.5703125
54241.326903	75727.2265625
54241.332830	75877.3437500
54241.338756	75853.1093750
54241.344682	75706.6796875
54241.350609	75645.5937500
54241.356535	75917.8593750
54241.362462	75875.1640625
54241.368388	75748.0859375
54241.374314	75703.2968750
54241.380241	75580.3593750
54241.386167	75616.7578125
54241.392094	75739.6953125
54241.398020	75606.0000000
54241.403946	76290.2343750
54241.409873	75767.4687500
54241.415799	75769.5078125
54241.421726	75794.5703125
54241.427652	76233.6015625
54241.433578	76070.4296875
54241.439505	76544.8046875
54241.445431	76122.0390625
54241.451357	76170.3593750
54241.457284	76182.1250000
54241.463210	76327.0468750
54241.469137	76297.5000000
54241.475063	76234.4140625
54241.480989	76048.7734375
54241.486916	76167.8437500
54241.492842	75629.5546875
54241.498769	76556.8203125
54241.504695	75966.8281250
54241.510621	76102.8046875
54241.516548	75924.5468750
54241.522474	75939.2109375
54241.528401	76092.8828125
54241.534327	76195.0859375
54241.540253	76002.7890625
54241.546180	76185.8125000
54241.552106	76028.5937500
54241.558032	76198.4453125
54241.563959	76183.8828125
54241.569885	75997.8828125
54241.575812	76240.1406250
54241.581738	76015.4609375
54241.587664	76384.6562500
54241.593591	76224.0234375
54241.599517	76236.4687500
54241.605444	76053.7109375
54241.611370	76201.3203125
54241.617296	76504.1718750
54241.623223	76066.6093750
